frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,udp.srcport,udp.dstport,icmp.type
"13.920290000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920291000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920291000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920292000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920292000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920548000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920550000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920550000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920551000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920552000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920552000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920553000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920553000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920733000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920735000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920735000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920736000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920736000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920737000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920926000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920928000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920928000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920929000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920929000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.920930000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921100000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921102000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921102000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921103000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921103000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921104000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921296000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921298000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921299000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921299000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921300000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921300000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921421000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921422000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921423000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921423000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921522000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921523000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921523000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921610000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921611000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921702000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921703000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921704000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921790000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921791000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921791000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921941000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921956000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921956000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921957000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.921957000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922054000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922055000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922056000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922204000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922205000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922206000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922206000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922206000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922436000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922438000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922438000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922439000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922439000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922440000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.922441000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927214000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927232000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927233000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927233000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927234000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927234000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927234000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927235000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927235000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927236000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927236000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927236000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927237000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927237000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927238000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927238000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927239000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927239000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927240000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927240000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927240000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927241000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927241000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927242000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927242000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927242000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927243000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927243000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927244000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927244000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927244000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927245000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927245000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927245000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927246000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927246000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927246000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927247000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927247000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927247000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927248000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927248000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927919000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927919000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927920000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927920000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927921000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927921000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927922000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927922000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927923000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927923000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927924000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927924000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927925000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927925000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927926000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927926000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927926000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927927000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927927000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927928000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.927928000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928522000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928523000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928523000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928524000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928525000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928525000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928525000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928526000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928526000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928527000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928527000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928528000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928528000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928528000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928529000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928529000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928530000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928530000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928531000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928758000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928759000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928760000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928760000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928760000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928761000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928761000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928855000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928856000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928857000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928953000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928954000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.928954000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929038000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929039000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929039000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929129000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929130000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929214000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929215000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929215000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929305000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929306000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929307000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929390000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929391000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.929392000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932286000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932287000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932288000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932288000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932289000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932289000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932290000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932291000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932291000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932292000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932292000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932293000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932293000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932294000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932294000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932295000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932295000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932296000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932296000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932296000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932297000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932297000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932298000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932299000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932299000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932299000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932300000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932300000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932301000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932301000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932301000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932302000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932302000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932303000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932303000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932303000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932304000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932304000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932304000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932305000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932305000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932507000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932508000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932508000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932509000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932509000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932510000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932510000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932869000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932871000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932871000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932872000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932872000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932873000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932873000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932874000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932875000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932875000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.932876000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933112000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933113000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933113000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933113000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933114000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933114000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933115000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933299000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933300000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933300000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933301000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933301000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933302000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933482000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933483000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933483000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933484000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933485000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933485000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933917000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933919000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933919000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933920000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933920000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933920000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933921000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933922000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933922000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933922000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933923000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933924000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933924000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.933924000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934494000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934495000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934495000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934496000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934496000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934497000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934497000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934497000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934498000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934498000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934499000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934499000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934500000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934500000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934501000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934501000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934502000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934502000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934947000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934948000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934949000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
"13.934950000","40","00:00:40:06:66:cc","45:00:00:28:00:01",,,,,,,,,,,,,
