frame.time_relative,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,udp.srcport,udp.dstport,icmp.type
"96.301462000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","510","0x00000002","1","0","0","0",,,
"96.301463000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","359","0x00000002","1","0","0","0",,,
"96.301464000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","89","0x00000002","1","0","0","0",,,
"96.301558000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","269","0x00000002","1","0","0","0",,,
"96.301560000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","431","0x00000002","1","0","0","0",,,
"96.301654000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","440","0x00000002","1","0","0","0",,,
"96.301655000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","618","0x00000002","1","0","0","0",,,
"96.301742000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","525","0x00000002","1","0","0","0",,,
"96.301743000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","246","0x00000002","1","0","0","0",,,
"96.306688000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","127","52630","0x00000014","0","1","0","1",,,
"96.306717000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","203","52630","0x00000014","0","1","0","1",,,
"96.306718000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","871","52630","0x00000014","0","1","0","1",,,
"96.306718000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","419","52630","0x00000014","0","1","0","1",,,
"96.312030000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","309","52630","0x00000014","0","1","0","1",,,
"96.313546000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","357","52630","0x00000014","0","1","0","1",,,
"96.313546000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","779","52630","0x00000014","0","1","0","1",,,
"96.313547000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","299","52630","0x00000014","0","1","0","1",,,
"96.314410000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","289","0x00000002","1","0","0","0",,,
"96.314412000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","276","0x00000002","1","0","0","0",,,
"96.314413000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","908","0x00000002","1","0","0","0",,,
"96.314414000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","335","0x00000002","1","0","0","0",,,
"96.322738000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","125","0x00000002","1","0","0","0",,,
"96.322739000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","116","0x00000002","1","0","0","0",,,
"96.322740000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","909","0x00000002","1","0","0","0",,,
"96.322740000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","832","0x00000002","1","0","0","0",,,
"96.327251000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","922","52630","0x00000014","0","1","0","1",,,
"96.327252000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","775","52630","0x00000014","0","1","0","1",,,
"96.327252000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","799","52630","0x00000014","0","1","0","1",,,
"96.327253000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","998","52630","0x00000014","0","1","0","1",,,
"96.327253000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","528","52630","0x00000014","0","1","0","1",,,
"96.327253000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","350","52630","0x00000014","0","1","0","1",,,
"96.327253000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","885","52630","0x00000014","0","1","0","1",,,
"96.327254000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","46","52630","0x00000014","0","1","0","1",,,
"96.327254000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","185","52630","0x00000014","0","1","0","1",,,
"96.327254000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","413","52630","0x00000014","0","1","0","1",,,
"96.327255000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","527","52630","0x00000014","0","1","0","1",,,
"96.327255000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","580","52630","0x00000014","0","1","0","1",,,
"96.327255000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","524","52630","0x00000014","0","1","0","1",,,
"96.327255000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","460","52630","0x00000014","0","1","0","1",,,
"96.327256000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","137","52630","0x00000014","0","1","0","1",,,
"96.327256000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","664","52630","0x00000014","0","1","0","1",,,
"96.327256000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","552","52630","0x00000014","0","1","0","1",,,
"96.327256000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","704","52630","0x00000014","0","1","0","1",,,
"96.327257000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","932","52630","0x00000014","0","1","0","1",,,
"96.327257000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","93","52630","0x00000014","0","1","0","1",,,
"96.327257000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","789","52630","0x00000014","0","1","0","1",,,
"96.332364000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","128","52630","0x00000014","0","1","0","1",,,
"96.334127000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","207","52630","0x00000014","0","1","0","1",,,
"96.334128000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","938","52630","0x00000014","0","1","0","1",,,
"96.334128000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","319","52630","0x00000014","0","1","0","1",,,
"96.334129000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","305","52630","0x00000014","0","1","0","1",,,
"96.334129000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","264","52630","0x00000014","0","1","0","1",,,
"96.334129000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","465","52630","0x00000014","0","1","0","1",,,
"96.334129000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","535","52630","0x00000014","0","1","0","1",,,
"96.334130000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","434","52630","0x00000014","0","1","0","1",,,
"96.334130000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","483","52630","0x00000014","0","1","0","1",,,
"96.334130000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","265","52630","0x00000014","0","1","0","1",,,
"96.334223000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","477","52630","0x00000014","0","1","0","1",,,
"96.334223000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","941","52630","0x00000014","0","1","0","1",,,
"96.334223000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","455","52630","0x00000014","0","1","0","1",,,
"96.334224000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","253","52630","0x00000014","0","1","0","1",,,
"96.334224000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","71","52630","0x00000014","0","1","0","1",,,
"96.334224000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","400","52630","0x00000014","0","1","0","1",,,
"96.334225000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","409","52630","0x00000014","0","1","0","1",,,
"96.334225000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","689","52630","0x00000014","0","1","0","1",,,
"96.334225000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","418","52630","0x00000014","0","1","0","1",,,
"96.334345000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","626","52630","0x00000014","0","1","0","1",,,
"96.334345000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","627","52630","0x00000014","0","1","0","1",,,
"96.334345000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","634","52630","0x00000014","0","1","0","1",,,
"96.334346000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","66","52630","0x00000014","0","1","0","1",,,
"96.334346000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","82","52630","0x00000014","0","1","0","1",,,
"96.335208000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","592","52630","0x00000014","0","1","0","1",,,
"96.335209000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","637","52630","0x00000014","0","1","0","1",,,
"96.335209000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","699","52630","0x00000014","0","1","0","1",,,
"96.335209000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","31","52630","0x00000014","0","1","0","1",,,
"96.335209000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","698","52630","0x00000014","0","1","0","1",,,
"96.335210000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","187","52630","0x00000014","0","1","0","1",,,
"96.335210000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","387","52630","0x00000014","0","1","0","1",,,
"96.335210000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","348","52630","0x00000014","0","1","0","1",,,
"96.335210000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","52","52630","0x00000014","0","1","0","1",,,
"96.335211000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","145","52630","0x00000014","0","1","0","1",,,
"96.335211000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","679","52630","0x00000014","0","1","0","1",,,
"96.335211000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","211","52630","0x00000014","0","1","0","1",,,
"96.335211000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","183","52630","0x00000014","0","1","0","1",,,
"96.335212000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","605","52630","0x00000014","0","1","0","1",,,
"96.335212000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","510","52630","0x00000014","0","1","0","1",,,
"96.335299000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","359","52630","0x00000014","0","1","0","1",,,
"96.335299000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","89","52630","0x00000014","0","1","0","1",,,
"96.335300000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","269","52630","0x00000014","0","1","0","1",,,
"96.335300000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","431","52630","0x00000014","0","1","0","1",,,
"96.335300000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","440","52630","0x00000014","0","1","0","1",,,
"96.335300000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","618","52630","0x00000014","0","1","0","1",,,
"96.335301000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","525","52630","0x00000014","0","1","0","1",,,
"96.335301000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","246","52630","0x00000014","0","1","0","1",,,
"96.335565000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","227","0x00000002","1","0","0","0",,,
"96.335567000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","916","0x00000002","1","0","0","0",,,
"96.335568000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","586","0x00000002","1","0","0","0",,,
"96.335568000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","115","0x00000002","1","0","0","0",,,
"96.335569000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","802","0x00000002","1","0","0","0",,,
"96.335569000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","544","0x00000002","1","0","0","0",,,
"96.335569000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","905","0x00000002","1","0","0","0",,,
"96.335570000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","565","0x00000002","1","0","0","0",,,
"96.335570000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","76","0x00000002","1","0","0","0",,,
"96.335570000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","109","0x00000002","1","0","0","0",,,
"96.335571000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","173","0x00000002","1","0","0","0",,,
"96.335571000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","506","0x00000002","1","0","0","0",,,
"96.335571000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","336","0x00000002","1","0","0","0",,,
"96.335572000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","368","0x00000002","1","0","0","0",,,
"96.335572000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","176","0x00000002","1","0","0","0",,,
"96.335572000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","221","0x00000002","1","0","0","0",,,
"96.335573000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","224","0x00000002","1","0","0","0",,,
"96.335573000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","337","0x00000002","1","0","0","0",,,
"96.335574000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","222","0x00000002","1","0","0","0",,,
"96.335574000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","846","0x00000002","1","0","0","0",,,
"96.335574000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","864","0x00000002","1","0","0","0",,,
"96.335575000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","129","0x00000002","1","0","0","0",,,
"96.342230000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","289","52630","0x00000014","0","1","0","1",,,
"96.342230000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","276","52630","0x00000014","0","1","0","1",,,
"96.342231000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","908","52630","0x00000014","0","1","0","1",,,
"96.342231000","54","7a:96:7e:c1:c7:9d","f6:5c:36:cd:d3:3a","10.0.0.1","10.0.0.3","6","335","52630","0x00000014","0","1","0","1",,,
"96.342548000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","138","0x00000002","1","0","0","0",,,
"96.342550000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","640","0x00000002","1","0","0","0",,,
"96.342551000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","861","0x00000002","1","0","0","0",,,
"96.342551000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","633","0x00000002","1","0","0","0",,,
"96.342552000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","693","0x00000002","1","0","0","0",,,
"96.342552000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","96","0x00000002","1","0","0","0",,,
"96.342552000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","422","0x00000002","1","0","0","0",,,
"96.342553000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","598","0x00000002","1","0","0","0",,,
"96.342553000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","594","0x00000002","1","0","0","0",,,
"96.342554000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","684","0x00000002","1","0","0","0",,,
"96.342554000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","492","0x00000002","1","0","0","0",,,
"96.342554000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","971","0x00000002","1","0","0","0",,,
"96.342555000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","831","0x00000002","1","0","0","0",,,
"96.342555000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","9","0x00000002","1","0","0","0",,,
"96.342555000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","291","0x00000002","1","0","0","0",,,
"96.342556000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","65","0x00000002","1","0","0","0",,,
"96.342556000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","255","0x00000002","1","0","0","0",,,
"96.342556000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","439","0x00000002","1","0","0","0",,,
"96.342557000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","925","0x00000002","1","0","0","0",,,
"96.342557000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","662","0x00000002","1","0","0","0",,,
"96.342558000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","322","0x00000002","1","0","0","0",,,
"96.342558000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","962","0x00000002","1","0","0","0",,,
"96.342558000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","890","0x00000002","1","0","0","0",,,
"96.342559000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","78","0x00000002","1","0","0","0",,,
"96.342559000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","219","0x00000002","1","0","0","0",,,
"96.342559000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","813","0x00000002","1","0","0","0",,,
"96.342560000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","817","0x00000002","1","0","0","0",,,
"96.342561000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","781","0x00000002","1","0","0","0",,,
"96.342648000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","63","0x00000002","1","0","0","0",,,
"96.342649000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","894","0x00000002","1","0","0","0",,,
"96.346198000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","67","0x00000002","1","0","0","0",,,
"96.346233000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","710","0x00000002","1","0","0","0",,,
"96.346234000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","188","0x00000002","1","0","0","0",,,
"96.346235000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","697","0x00000002","1","0","0","0",,,
"96.346235000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","454","0x00000002","1","0","0","0",,,
"96.346236000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","906","0x00000002","1","0","0","0",,,
"96.346237000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","784","0x00000002","1","0","0","0",,,
"96.346238000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","865","0x00000002","1","0","0","0",,,
"96.346238000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","721","0x00000002","1","0","0","0",,,
"96.346239000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","786","0x00000002","1","0","0","0",,,
"96.346239000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","511","0x00000002","1","0","0","0",,,
"96.346240000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","382","0x00000002","1","0","0","0",,,
"96.346240000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","371","0x00000002","1","0","0","0",,,
"96.346241000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","99","0x00000002","1","0","0","0",,,
"96.346241000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","794","0x00000002","1","0","0","0",,,
"96.346242000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","286","0x00000002","1","0","0","0",,,
"96.346242000","58","f6:5c:36:cd:d3:3a","7a:96:7e:c1:c7:9d","10.0.0.3","10.0.0.1","6","52630","429","0x00000002","1","0","0","0",,,
